SMILES,mol,MolWt,MolLogP,BertzCT,TPSA,MolMR,FractionCSP3,NumHDonors,NumHAcceptors,NumRotatableBonds,NumHeteroatoms,HeavyAtomCount,RingCount,NumAliphaticRings,NumAromaticRings,NumSaturatedRings,NumValenceElectrons,NumAmideBonds,NumBridgeheadAtoms,NumSpiroAtoms,qed,SA
CCS(=O)(=O)c1ccc(Cl)cc1CNC(=O)c1ccc(CN2CCC(CNC)C2)c(C(F)(F)F)c1,<rdkit.Chem.rdchem.Mol object at 0x7fff6078a9e0>,532.0280000000004,4.123700000000004,1172.3348071657606,78.51,129.10370000000006,0.4583333333333333,2,5,9,11,35,3,1,2,1,192,1,0,0,0.5087190964471262,3.073461845247147
COc1cc2ncnc(Nc3ccc(O)cc3)c2cc1OC,<rdkit.Chem.rdchem.Mol object at 0x7fff6078aa30>,297.3140000000001,3.0962000000000014,803.5902467095734,76.50000000000001,84.03150000000004,0.125,2,6,4,6,22,3,0,3,0,112,0,0,0,0.7206212294021629,1.9556750055384047
C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1,<rdkit.Chem.rdchem.Mol object at 0x7fff6078aa80>,500.60700000000026,2.8860000000000015,1475.3063340990172,104.34,145.79649999999984,0.3333333333333333,2,10,7,10,37,5,1,4,1,192,0,0,0,0.37351787019809934,3.0010255160482684
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,<rdkit.Chem.rdchem.Mol object at 0x7fff6078aad0>,469.9480000000004,5.1551000000000045,1180.9734743056035,79.38000000000001,128.84340000000003,0.2916666666666667,2,6,7,9,33,4,1,3,1,172,1,0,0,0.46544532094051466,2.5442944866936674
C[C@H]1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCN(C)CC4)cc(C(F)(F)F)c3)ccc21,<rdkit.Chem.rdchem.Mol object at 0x7fff6078ab20>,524.5910000000002,4.618800000000004,1291.4916127332117,64.60000000000001,140.11019999999988,0.39285714285714285,1,6,5,10,38,5,2,3,1,200,1,0,0,0.5257779377932343,3.2769839096010545
CCS(=O)(=O)c1ccc(Cl)cc1CNC(=O)c1ccc(CN2CCCC2)c(C(F)(F)F)c1,<rdkit.Chem.rdchem.Mol object at 0x7fff6078ab70>,488.9590000000003,4.678200000000004,1098.0852676468148,66.48,116.30400000000006,0.4090909090909091,1,4,7,10,32,3,1,2,1,174,1,0,0,0.6143417541034597,2.4229655885497845
CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CCN4CCN(C)CC4)cc(C(F)(F)F)c3)ccc21,<rdkit.Chem.rdchem.Mol object at 0x7fff6078abc0>,538.6180000000003,4.661300000000004,1308.1201930115124,64.60000000000001,144.9771999999998,0.41379310344827586,1,6,6,10,39,5,2,3,1,206,1,0,0,0.4927058300734782,3.316283458151334
CCS(=O)(=O)c1ccc(Cl)cc1CNC(=O)c1ccc(CN2CCCC2CN)c(C(F)(F)F)c1,<rdkit.Chem.rdchem.Mol object at 0x7fff6078ac10>,518.0010000000003,4.005500000000003,1155.8798483592745,92.5,124.27940000000005,0.43478260869565216,2,5,8,11,34,3,1,2,1,186,1,0,0,0.5518357494558063,3.0820896223994474
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1,<rdkit.Chem.rdchem.Mol object at 0x7fff6078ac60>,491.3500000000003,5.383700000000005,1216.0210423828073,76.58,126.21970000000003,0.2608695652173913,1,6,6,10,33,4,1,3,1,172,1,0,0,0.3685750436003222,2.761725412643779
CCS(=O)(=O)c1ccc(Cl)cc1CNC(=O)c1cc(Br)c(CN2CCC(NS(=O)(=O)NC)C2)c(C(F)(F)F)c1,<rdkit.Chem.rdchem.Mol object at 0x7fff6078acb0>,675.9770000000002,3.4730000000000016,1456.3883058107144,124.68,144.29019999999988,0.43478260869565216,3,6,10,16,39,3,1,2,1,216,1,0,0,0.35457456040021723,3.5223953084631834
CCNC1CCCN(Cc2c(Cl)cc(C(=O)NCc3cc(Cl)ccc3S(=O)(=O)CC)cc2C(F)(F)F)C1,<rdkit.Chem.rdchem.Mol object at 0x7fff6078ad00>,580.5000000000003,5.309700000000006,1237.6633196205814,78.51,138.7786999999999,0.48,2,5,9,12,37,3,1,2,1,204,1,0,0,0.42069868228334073,3.2537443415101146
CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCN(C)CC4)cc(C4CC4)c3)ccc21,<rdkit.Chem.rdchem.Mol object at 0x7fff6078ad50>,496.6590000000004,4.477400000000004,1266.3181563351407,64.60000000000001,147.08319999999978,0.43333333333333335,1,6,6,7,37,6,3,3,2,192,1,0,0,0.5430724508817535,3.276107923518926
CCC(=N\O)/C(C)=C/c1ccc(F)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fff6078a440>,207.248,3.4692000000000016,379.11352218380654,32.59,59.563500000000026,0.25,1,2,3,3,15,1,0,1,0,80,0,0,0,0.45916658927809284,2.5438697041697704
O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,<rdkit.Chem.rdchem.Mol object at 0x7fff6078ada0>,430.946,5.099800000000001,1112.115235002441,91.83,115.81610000000002,0.1111111111111111,3,7,6,10,28,4,0,4,0,142,2,0,0,0.3954760516959297,2.5388021037621
CCc1nc(C)c(C(=O)NNc2cc(Cl)ccc2S(=O)(=O)CC)o1,<rdkit.Chem.rdchem.Mol object at 0x7fff6078adf0>,371.8460000000002,2.749320000000001,861.5992729301762,101.3,90.88570000000004,0.3333333333333333,2,6,6,9,24,2,0,2,0,130,1,0,0,0.756899337052545,2.687525821741497
CC[C@@](C)(Nc1ccnc(-c2c[nH]c3ncccc23)n1)C(=O)NCC(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x7fff6078ae40>,392.38500000000005,3.279000000000001,986.6114308538544,95.59,98.50310000000005,0.3333333333333333,3,5,6,10,28,3,0,3,0,148,1,0,0,0.5984099583581054,3.3989751126234413
C[C@@]1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)n[nH]2)c2cccn2n1,<rdkit.Chem.rdchem.Mol object at 0x7fff6078ae90>,461.5050000000001,3.605100000000001,1360.5431701584275,116.13000000000001,124.64210000000001,0.34782608695652173,3,8,6,11,34,6,2,4,2,174,1,0,0,0.37575678809030433,3.7976121068274615
CCC(=O)NCC1CCN(c2ccc(NC(=O)Nc3cccc(Oc4ccnc5cc(OC)c(OC)cc45)c3)cc2C(F)(F)F)CC1,<rdkit.Chem.rdchem.Mol object at 0x7fff6078aee0>,651.6860000000003,7.449700000000006,1741.56691461134,114.05000000000001,173.68609999999956,0.3235294117647059,3,7,10,13,47,5,1,4,1,248,3,0,0,0.163262572350484,2.8165526006467783
C[C@H](c1ccnc(Nc2nc3ccc(-c4cc(N(C)C)ncn4)cc3[nH]2)c1)N1CCN(C(=O)CC(F)(F)F)CC1,<rdkit.Chem.rdchem.Mol object at 0x7fff6078af30>,553.5930000000001,4.382100000000003,1496.1383947663824,106.16999999999999,146.20639999999983,0.37037037037037035,2,8,7,13,40,5,1,4,1,210,1,0,0,0.34744786439140907,3.53519238712288
CCS(=O)(=O)c1ccc(Cl)cc1CNC(=O)c1cc(Cl)c(CN2CCN(C(=O)CO)CC2)c(C(F)(F)F)c1,<rdkit.Chem.rdchem.Mol object at 0x7fff6078af80>,596.4550000000005,3.3723000000000027,1314.1098261300904,107.02,135.74579999999997,0.4166666666666667,2,6,8,14,38,3,1,2,1,208,2,0,0,0.4844288437158568,2.8047072887688245
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,<rdkit.Chem.rdchem.Mol object at 0x7fff60796030>,614.216,5.024100000000003,1487.9680144756844,102.92999999999999,169.67019999999954,0.4666666666666667,2,10,9,12,42,5,2,3,2,226,0,0,0,0.3417369623091553,2.843280951298386
Cn1cncc1[C@@](O)(COc1ccc(C#N)cc1-c1ccc(OC(F)(F)F)cc1)c1ccc(C#N)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fff60796080>,504.46800000000013,5.043960000000004,1483.8031937526773,104.09,126.1348,0.14814814814814814,1,7,7,10,37,4,0,4,0,186,0,0,0,0.3780770961297457,3.3659208735272212
Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,<rdkit.Chem.rdchem.Mol object at 0x7fff607960d0>,358.445,3.8821200000000022,1042.5685875209847,76.82,107.67810000000003,0.18181818181818182,2,4,6,5,27,4,0,4,0,136,0,0,0,0.5482499950490909,2.8329055663503695
Cn1cc(-c2cnc3ccc4ccc(CS(=O)(=O)NCc5ccccn5)cc4c(=O)c3c2)cn1,<rdkit.Chem.rdchem.Mol object at 0x7fff60796120>,471.5420000000002,3.1633000000000013,1682.46313293862,106.83999999999999,131.42149999999995,0.12,1,7,6,9,34,5,0,5,0,170,0,0,0,0.40770976276043064,2.6787688475250597
CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7fff60796170>,392.4380000000001,2.5445,1285.8043227467235,94.03999999999999,113.73680000000003,0.23809523809523808,3,5,2,8,29,5,1,4,1,148,0,0,0,0.4874373998840835,2.63796872133587
CN1CCN(CCCNc2ncc3cc(Oc4ccc(F)cc4F)c(=O)n(C)c3n2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7fff607961c0>,444.4860000000002,2.4483999999999995,1161.1015865216514,75.52,118.25470000000008,0.4090909090909091,1,8,7,10,32,4,1,3,1,170,0,0,0,0.5612948542748616,2.6002804237146186
CS(=O)(=O)c1cc(C2(NC(=O)c3cncc4c3cnn4-c3ccc(F)cc3)CC2)ccn1,<rdkit.Chem.rdchem.Mol object at 0x7fff60796210>,451.4830000000002,2.7772000000000006,1460.715197462152,106.83999999999999,114.54800000000002,0.18181818181818182,1,7,5,10,32,5,1,4,1,162,1,0,0,0.5001004281953505,2.900224819319014
O=C(O)c1cc(-c2ccc(C3CCNCC3)cc2)c2ccc(-c3ccc(C(F)(F)F)cc3)cc2c1,<rdkit.Chem.rdchem.Mol object at 0x7fff60796260>,475.51000000000005,7.3578000000000054,1370.4639723054777,49.33,131.62599999999998,0.20689655172413793,2,2,4,6,35,5,1,4,1,178,0,0,0,0.32426544982142624,2.3975217550970207
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)N[C@H]4CC[C@H](N5CCN(CC6CC6)CC5)CC4)cc3OC)nc2N1C(C)C,<rdkit.Chem.rdchem.Mol object at 0x7fff607962b0>,618.8270000000002,4.2672000000000025,1365.206934127352,106.16999999999999,177.65989999999948,0.6470588235294118,2,9,10,11,45,6,4,2,3,244,2,0,0,0.40399799274266923,3.4897400398615215
Cc1noc([C@@]2(S)CN(C(=O)N3CCS(=O)(=O)C3)C[C@@](S)(c3ccc(C(F)(F)F)cc3)C2)n1,<rdkit.Chem.rdchem.Mol object at 0x7fff60796300>,522.5960000000002,2.8608200000000013,1171.6907498641558,96.61,118.75280000000002,0.5263157894736842,2,8,2,14,33,4,2,2,2,180,2,0,0,0.5892799519007706,4.6446597057791905
CCS(=O)(=O)c1ccc(Cl)cc1CNC(=O)c1cc(Cl)c(CNCCCNCCCN(C)C)c(C(F)(F)F)c1,<rdkit.Chem.rdchem.Mol object at 0x7fff60796350>,611.5580000000004,4.756800000000005,1225.6590032257561,90.53999999999999,149.16739999999982,0.5,3,6,15,13,39,2,0,2,0,218,1,0,0,0.2520219296611643,2.902167564104058
CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCN(C)CC4)cc(C(C)(C)C)c3)ccc21,<rdkit.Chem.rdchem.Mol object at 0x7fff607963a0>,512.7020000000003,4.897500000000005,1277.272352430995,64.60000000000001,153.80819999999972,0.45161290322580644,1,6,5,7,38,5,2,3,1,200,1,0,0,0.5248350120479874,3.2630031403702855
CCS(=O)(=O)c1ccc(Cl)cc1CNC(=O)c1cc(OC(F)(F)F)cc(N2CCC(N3CCCC3)CC2)c1,<rdkit.Chem.rdchem.Mol object at 0x7fff607963f0>,574.065,5.026800000000005,1258.8700427065396,78.94999999999999,139.51599999999993,0.5,1,6,8,12,38,4,2,2,2,208,1,0,0,0.47737483466711833,2.7327224690638907
CCS(=O)(=O)c1ccc(Cl)cc1CNC(=O)c1cc(Cl)c(CN2CCCC(NC3COC3)C2)c(C(F)(F)F)c1,<rdkit.Chem.rdchem.Mol object at 0x7fff60796440>,608.5100000000003,4.688600000000004,1320.256574974938,87.74000000000001,142.84469999999988,0.5,2,6,9,13,39,4,2,2,2,214,1,0,0,0.4300035491715445,3.426517810260451
CCS(=O)(=O)c1ccc(Cl)cc1CNC(=O)c1cc(Br)cc(N2CCN(C(C)C)CC2)c1,<rdkit.Chem.rdchem.Mol object at 0x7fff60796490>,542.9270000000001,4.356500000000004,1083.8893520823465,69.72,133.41299999999995,0.43478260869565216,1,5,7,9,32,3,1,2,1,174,1,0,0,0.5631214197865321,2.4964823717665645
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fff607964e0>,527.6690000000006,5.986420000000005,1433.1343290809896,80.65,156.34439999999972,0.3548387096774194,2,6,7,8,39,5,1,4,1,204,2,0,0,0.30878428664193475,2.511113528752615
CCC(=N\O)/C(C)=C/c1ccc(F)c(C)c1,<rdkit.Chem.rdchem.Mol object at 0x7fff60796530>,221.27499999999998,3.7776200000000024,435.558776433165,32.59,64.30050000000003,0.3076923076923077,1,2,3,3,16,1,0,1,0,86,0,0,0,0.46999432841797617,2.7307556309833956
CCc1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1C#Cc1cnc(N)nc1,<rdkit.Chem.rdchem.Mol object at 0x7fff60796580>,522.5750000000003,4.039500000000002,1353.727535275823,87.38000000000001,140.41559999999993,0.32142857142857145,2,6,5,10,38,4,1,3,1,198,1,0,0,0.49221824285680565,2.8275062041262196
Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1NCc1cncc(C(N)=O)c1,<rdkit.Chem.rdchem.Mol object at 0x7fff607965d0>,428.41400000000016,4.3721200000000024,1129.7340326812512,97.11000000000001,110.65780000000002,0.13636363636363635,3,4,6,9,31,3,0,3,0,160,2,0,0,0.5430999106794142,2.2179044191659045
C=Cc1cc(C(=O)NCc2cc(Cl)ccc2S(=O)(=O)CC)cc(Cl)c1CN1CCCC(NC)C1,<rdkit.Chem.rdchem.Mol object at 0x7fff60796620>,524.5140000000004,4.543800000000003,1168.2361084524648,78.51,139.25069999999994,0.4,2,5,9,9,34,3,1,2,1,184,1,0,0,0.5037297438265987,3.277520988219626
Cc1cn(-c2cc(NC(=O)c3ccc4c(c3)C[C@H](N(C)c3cncnc3)C4)cc(C(C)(C)C)c2)cn1,<rdkit.Chem.rdchem.Mol object at 0x7fff6078a4e0>,480.6160000000002,5.124120000000005,1403.0391569850717,75.94,143.02719999999982,0.3103448275862069,1,6,5,7,36,5,1,4,0,184,1,0,0,0.4288810512891368,3.3994855197491773
Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2[C@H]1C[C@H](N2CCC2)C1,<rdkit.Chem.rdchem.Mol object at 0x7fff60796670>,425.53600000000023,4.668700000000004,1241.8095883117408,69.2,126.39940000000003,0.3076923076923077,1,6,6,6,32,6,2,4,2,162,0,0,0,0.4862083799860713,2.4777825860683933
CCS(=O)(=O)c1ccc(Cl)cc1CNC(=O)c1ccc(CN2CCC(N(C)C)C2)c(Br)c1,<rdkit.Chem.rdchem.Mol object at 0x7fff607966c0>,542.9270000000004,3.9620000000000033,1091.8893520823465,69.72,131.86,0.43478260869565216,1,5,8,9,32,3,1,2,1,174,1,0,0,0.5468103374613533,2.9488887643642485
Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)(C)C)cn1,<rdkit.Chem.rdchem.Mol object at 0x7fff60796710>,383.4670000000001,3.864220000000002,897.2332640340203,71.09,106.64440000000003,0.4090909090909091,2,3,5,6,28,3,1,2,1,148,2,0,0,0.8234842482068295,2.387277990006794
Cc1ccc(C(=O)Nc2cccc(Br)c2)cc1C#Cc1cnc2ccnn2c1,<rdkit.Chem.rdchem.Mol object at 0x7fff60796760>,431.2930000000002,4.452320000000004,1250.1144411589482,59.290000000000006,112.24120000000002,0.045454545454545456,1,4,2,6,28,4,0,4,0,136,1,0,0,0.4773869427164839,2.6048605361156554
Cn1c(Nc2ccc(C(F)(F)F)cc2)nc2cc(Oc3ccnc(-c4ncc(C(F)(F)F)[nH]4)c3)ccc21,<rdkit.Chem.rdchem.Mol object at 0x7fff607967b0>,518.421,6.931900000000003,1569.7001037802856,80.65,122.3354,0.125,2,6,5,13,37,5,0,5,0,190,0,0,0,0.24673078257718173,2.895767802607864
COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x7fff60796800>,450.51400000000035,5.224220000000004,1283.8632210111189,72.5,124.94370000000004,0.36,1,6,8,8,33,5,1,4,1,172,0,0,0,0.37102530780077236,2.633175180013504
CCc1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1C#Cc1cnc2ccnn2c1,<rdkit.Chem.rdchem.Mol object at 0x7fff60796850>,546.5970000000001,4.7100000000000035,1592.5200385401067,65.77000000000001,146.95819999999978,0.3,1,6,5,10,40,5,1,4,1,206,1,0,0,0.3676140510033918,3.003808366040504
CCS(=O)(=O)c1ccc(Cl)cc1CNC(=O)c1ccc(CN2CCCC2CNC)c(C(F)(F)F)c1,<rdkit.Chem.rdchem.Mol object at 0x7fff607968a0>,532.0280000000004,4.266200000000004,1172.3348071657606,78.51,129.15170000000003,0.4583333333333333,2,5,9,11,35,3,1,2,1,192,1,0,0,0.5052191810977272,3.115251268324071
CC(C)c1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,<rdkit.Chem.rdchem.Mol object at 0x7fff607968f0>,560.6240000000001,5.271000000000005,1624.3514504490215,65.77000000000001,151.66919999999976,0.3225806451612903,1,6,5,10,41,5,1,4,1,212,1,0,0,0.33714394772519685,3.076107486860402
COc1cc(-c2cn(C3CCc4c(F)cccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,<rdkit.Chem.rdchem.Mol object at 0x7fff60796940>,514.4830000000002,4.6697200000000025,1461.6356464842816,78.07000000000001,126.03500000000003,0.28,0,7,5,12,37,5,1,4,0,192,1,0,0,0.36199908893842075,3.466711554000595
CN1CCN(Cc2cc(NC(=O)c3ccc4c(c3)CN(c3cncnc3)CC4)cc(C(F)(F)F)c2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7fff60796990>,510.5640000000002,4.057800000000004,1258.7414536994306,64.6,135.39919999999995,0.37037037037037035,1,6,5,10,37,5,2,3,1,194,1,0,0,0.5588197464668245,2.6766457109477084
CN1CCN(Cc2cc(NC(=O)c3ccc4c(c3)CN(c3cncnc3)CC4(C)C)cc(C(F)(F)F)c2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7fff607969e0>,538.618,4.792900000000005,1336.5947093108005,64.6,144.72119999999984,0.41379310344827586,1,6,5,10,39,5,2,3,1,206,1,0,0,0.5040626738315449,2.9281183913899778
CCS(=O)(=O)c1ccc(Cl)cc1CNC(=O)c1cc(Br)c(CN2CCCC(N)C2)c(C(F)(F)F)c1,<rdkit.Chem.rdchem.Mol object at 0x7fff60796a30>,596.8970000000004,4.768000000000004,1208.4732882846013,92.5,131.9794,0.43478260869565216,2,5,7,12,35,3,1,2,1,192,1,0,0,0.4806682823634822,3.2681635304698204
Cc1cc(NC(=O)c2ccc3c(c2)CC(N(C)c2cncnc2)C3)cc(-n2cnc(C)c2)c1,<rdkit.Chem.rdchem.Mol object at 0x7fff60796a80>,438.53500000000014,4.135040000000004,1313.6239869759993,75.94,129.0642,0.23076923076923078,1,6,5,7,33,5,1,4,0,166,1,0,0,0.5069625269486151,3.3047565859531076
CCS(=O)(=O)c1ccc(Cl)cc1CNC(=O)c1ccc(CN2CCN(C3CCOCC3)CC2)c(OC(F)(F)F)c1,<rdkit.Chem.rdchem.Mol object at 0x7fff60796ad0>,604.0910000000006,4.258800000000004,1294.8046389370086,88.18,144.16499999999985,0.5185185185185185,1,7,9,13,40,4,2,2,2,220,1,0,0,0.4582881208863887,2.8060272064106595
CCc1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1C#Cc1cnc(C)n1C,<rdkit.Chem.rdchem.Mol object at 0x7fff60796b20>,523.6030000000002,4.709220000000005,1375.071167357569,53.400000000000006,141.91619999999986,0.3793103448275862,1,5,5,9,38,4,1,3,1,200,1,0,0,0.4925875323433526,2.9628533834325417
